id,lat,lon,user,uid,version,changeset,timestamp
877329320,43.5651798,1.2928374,Pinpin,1685,1,5581117,2010-08-24T16:29:25Z
877329344,43.5819330,1.2817035,Pinpin,1685,1,5581117,2010-08-24T16:29:26Z
877329370,43.5824582,1.2850964,Pinpin,1685,1,5581117,2010-08-24T16:29:28Z
877329396,43.5297977,1.2878345,Pinpin,1685,1,5581117,2010-08-24T16:29:30Z
877329421,43.5630696,1.2850631,Pinpin,1685,1,5581117,2010-08-24T16:29:31Z
877329445,43.5595872,1.2934648,Pinpin,1685,1,5581117,2010-08-24T16:29:33Z
877329469,43.5596750,1.2901941,Pinpin,1685,1,5581117,2010-08-24T16:29:34Z
877329492,43.5746666,1.2991651,Pinpin,1685,1,5581117,2010-08-24T16:29:35Z
877329513,43.5651194,1.2961606,Pinpin,1685,1,5581117,2010-08-24T16:29:36Z
877329537,43.5652630,1.2969735,Pinpin,1685,1,5581117,2010-08-24T16:29:38Z
877329563,43.5713073,1.3046015,Pinpin,1685,1,5581117,2010-08-24T16:29:39Z
877329585,43.5525344,1.2500406,Pinpin,1685,1,5581117,2010-08-24T16:29:40Z
877329612,43.5598617,1.2820103,Pinpin,1685,1,5581117,2010-08-24T16:29:42Z
877329636,43.5612547,1.2818828,Pinpin,1685,1,5581117,2010-08-24T16:29:43Z
877329659,43.5672360,1.3116018,Pinpin,1685,1,5581117,2010-08-24T16:29:44Z
877329680,43.5546635,1.2929737,Pinpin,1685,1,5581117,2010-08-24T16:29:46Z
877329706,43.5472524,1.2666097,Pinpin,1685,1,5581117,2010-08-24T16:29:47Z
877329742,43.5734233,1.2996521,Pinpin,1685,1,5581117,2010-08-24T16:29:48Z
877329768,43.5551621,1.2553608,Pinpin,1685,1,5581117,2010-08-24T16:29:49Z
877329789,43.5668623,1.3016815,Pinpin,1685,1,5581117,2010-08-24T16:29:51Z
877329812,43.5557810,1.3129870,Pinpin,1685,1,5581117,2010-08-24T16:29:52Z
877329838,43.5695899,1.3019428,Pinpin,1685,1,5581117,2010-08-24T16:29:53Z
877329870,43.5647112,1.2645031,Pinpin,1685,1,5581117,2010-08-24T16:29:55Z
877329894,43.5636076,1.3133990,Pinpin,1685,1,5581117,2010-08-24T16:29:56Z
877329917,43.5608495,1.3077079,Pinpin,1685,1,5581117,2010-08-24T16:29:57Z
877329941,43.5626594,1.2775080,Pinpin,1685,1,5581117,2010-08-24T16:29:59Z
877329980,43.5617679,1.2943533,Pinpin,1685,1,5581117,2010-08-24T16:30:00Z
877330031,43.5670006,1.3084505,Pinpin,1685,1,5581117,2010-08-24T16:30:02Z
877330063,43.5604658,1.3042719,Pinpin,1685,1,5581117,2010-08-24T16:30:03Z
877330090,43.5615324,1.3125263,Pinpin,1685,1,5581117,2010-08-24T16:30:05Z
877330116,43.5683190,1.3057539,Pinpin,1685,1,5581117,2010-08-24T16:30:06Z
877330137,43.5822274,1.2812410,Pinpin,1685,1,5581117,2010-08-24T16:30:08Z
877330164,43.5693783,1.3040518,Pinpin,1685,1,5581117,2010-08-24T16:30:09Z
877330187,43.5700112,1.3050447,Pinpin,1685,1,5581117,2010-08-24T16:30:11Z
877330213,43.5453024,1.3066283,Pinpin,1685,1,5581117,2010-08-24T16:30:12Z
877330236,43.5673337,1.2953240,Pinpin,1685,1,5581117,2010-08-24T16:30:13Z
877330259,43.5653698,1.2855287,Pinpin,1685,1,5581117,2010-08-24T16:30:15Z
877330283,43.5635076,1.2843040,Pinpin,1685,1,5581117,2010-08-24T16:30:16Z
877330306,43.5629791,1.2771569,Pinpin,1685,1,5581117,2010-08-24T16:30:17Z
877330330,43.5793412,1.2895339,Pinpin,1685,1,5581117,2010-08-24T16:30:19Z
877330354,43.5725778,1.2977161,Pinpin,1685,1,5581117,2010-08-24T16:30:20Z
877330376,43.5786450,1.2900684,Pinpin,1685,1,5581117,2010-08-24T16:30:21Z
877330411,43.5525692,1.2461937,Pinpin,1685,1,5581117,2010-08-24T16:30:22Z
877330462,43.5669147,1.3051812,Pinpin,1685,1,5581117,2010-08-24T16:30:24Z
877330530,43.5631037,1.2651909,Pinpin,1685,1,5581117,2010-08-24T16:30:25Z
877330611,43.5452250,1.3058242,Pinpin,1685,1,5581117,2010-08-24T16:30:27Z
877330685,43.5721888,1.3017397,Pinpin,1685,1,5581117,2010-08-24T16:30:29Z
877330722,43.5679556,1.3013254,Pinpin,1685,1,5581117,2010-08-24T16:30:30Z
877330745,43.5697783,1.2953160,Pinpin,1685,1,5581117,2010-08-24T16:30:31Z
877330768,43.5592790,1.2928295,Pinpin,1685,1,5581117,2010-08-24T16:30:32Z
877330790,43.5553140,1.2995323,Pinpin,1685,1,5581117,2010-08-24T16:30:34Z
877330811,43.5356804,1.2800096,Pinpin,1685,1,5581117,2010-08-24T16:30:35Z
877330834,43.5655808,1.2773069,Pinpin,1685,1,5581117,2010-08-24T16:30:36Z
877330857,43.5616049,1.2813964,Pinpin,1685,1,5581117,2010-08-24T16:30:37Z
877330881,43.5615665,1.2784511,Pinpin,1685,1,5581117,2010-08-24T16:30:38Z
877330921,43.5581837,1.3126803,Pinpin,1685,1,5581117,2010-08-24T16:30:39Z
877330969,43.5577314,1.2831571,Tyndare,1882956,2,41226169,2016-08-03T22:30:31Z
877331013,43.5617746,1.2811324,Pinpin,1685,1,5581117,2010-08-24T16:30:42Z
877331065,43.5627769,1.2961359,Pinpin,1685,1,5581117,2010-08-24T16:30:43Z
877331123,43.5699019,1.3030085,Pinpin,1685,1,5581117,2010-08-24T16:30:45Z
877331167,43.5643117,1.3111671,Pinpin,1685,1,5581117,2010-08-24T16:30:46Z
877331212,43.5735598,1.2950583,Pinpin,1685,1,5581117,2010-08-24T16:30:47Z
877331255,43.5605667,1.3096450,Pinpin,1685,1,5581117,2010-08-24T16:30:48Z
877331284,43.5519441,1.3109065,Pinpin,1685,1,5581117,2010-08-24T16:30:49Z
877331307,43.5588405,1.3096131,Pinpin,1685,1,5581117,2010-08-24T16:30:50Z
877331328,43.5697816,1.3043864,Pinpin,1685,1,5581117,2010-08-24T16:30:51Z
877331351,43.5654075,1.2985477,Pinpin,1685,1,5581117,2010-08-24T16:30:52Z
877331373,43.5796712,1.2851813,Pinpin,1685,1,5581117,2010-08-24T16:30:54Z
877331398,43.5624659,1.2970100,Pinpin,1685,1,5581117,2010-08-24T16:30:55Z
877331420,43.5570210,1.3115634,Pinpin,1685,1,5581117,2010-08-24T16:30:56Z
877331442,43.5527842,1.2791002,Pinpin,1685,1,5581117,2010-08-24T16:30:57Z
877331485,43.5620145,1.3059197,Pinpin,1685,1,5581117,2010-08-24T16:30:59Z
877331509,43.5700260,1.2899926,Pinpin,1685,1,5581117,2010-08-24T16:31:00Z
877331535,43.5548251,1.2765306,Pinpin,1685,1,5581117,2010-08-24T16:31:01Z
877331560,43.5562094,1.3055025,Pinpin,1685,1,5581117,2010-08-24T16:31:02Z
877331585,43.5265816,1.2880304,Pinpin,1685,1,5581117,2010-08-24T16:31:04Z
877331607,43.5683271,1.2916422,Pinpin,1685,1,5581117,2010-08-24T16:31:05Z
877331632,43.5561647,1.2992743,Pinpin,1685,1,5581117,2010-08-24T16:31:06Z
877331652,43.5717309,1.2963238,Pinpin,1685,1,5581117,2010-08-24T16:31:07Z
877331677,43.5651885,1.2781294,botdidier2020,870861,2,13797848,2012-11-08T14:03:29Z
877331702,43.5620853,1.3116291,Pinpin,1685,1,5581117,2010-08-24T16:31:10Z
877331726,43.5554661,1.2560658,Pinpin,1685,1,5581117,2010-08-24T16:31:11Z
877331750,43.5609620,1.3074071,Pinpin,1685,1,5581117,2010-08-24T16:31:12Z
877331771,43.5595049,1.2899341,Pinpin,1685,1,5581117,2010-08-24T16:31:14Z
877331795,43.5579797,1.2977035,Pinpin,1685,1,5581117,2010-08-24T16:31:15Z
877331819,43.5634038,1.3065744,Pinpin,1685,1,5581117,2010-08-24T16:31:16Z
877331846,43.5613575,1.2938724,Pinpin,1685,1,5581117,2010-08-24T16:31:18Z
877331867,43.5689823,1.2938019,Pinpin,1685,1,5581117,2010-08-24T16:31:19Z
877331890,43.5719159,1.2948960,Pinpin,1685,1,5581117,2010-08-24T16:31:20Z
877331912,43.5572184,1.2521104,Pinpin,1685,1,5581117,2010-08-24T16:31:22Z
877331932,43.5747715,1.2990898,Pinpin,1685,1,5581117,2010-08-24T16:31:23Z
877331955,43.5565598,1.2977784,Pinpin,1685,1,5581117,2010-08-24T16:31:24Z
877331978,43.5569419,1.2791754,Pinpin,1685,1,5581117,2010-08-24T16:31:26Z
877332000,43.5569936,1.3130984,Pinpin,1685,1,5581117,2010-08-24T16:31:27Z
877332030,43.5544937,1.2941603,Pinpin,1685,1,5581117,2010-08-24T16:31:28Z
877332055,43.5691420,1.2877980,Pinpin,1685,1,5581117,2010-08-24T16:31:30Z
877332078,43.5795095,1.2860169,Pinpin,1685,1,5581117,2010-08-24T16:31:31Z
877332102,43.5587204,1.2760999,Pinpin,1685,1,5581117,2010-08-24T16:31:33Z
877332125,43.5591319,1.2739405,Pinpin,1685,1,5581117,2010-08-24T16:31:34Z
877332153,43.5600365,1.3077815,Pinpin,1685,1,5581117,2010-08-24T16:31:36Z
877332176,43.5685878,1.2818263,Pinpin,1685,1,5581117,2010-08-24T16:31:37Z
877332200,43.5526082,1.2988768,Pinpin,1685,1,5581117,2010-08-24T16:31:39Z
877332222,43.5620682,1.3074921,Pinpin,1685,1,5581117,2010-08-24T16:31:40Z
877332246,43.5670069,1.3084436,Pinpin,1685,1,5581117,2010-08-24T16:31:42Z
877332270,43.5622827,1.2777054,Pinpin,1685,1,5581117,2010-08-24T16:31:43Z
877332295,43.5483170,1.2854413,Pinpin,1685,1,5581117,2010-08-24T16:31:45Z
877332316,43.5621004,1.2774488,Pinpin,1685,1,5581117,2010-08-24T16:31:46Z
877332341,43.5591465,1.2659247,Pinpin,1685,1,5581117,2010-08-24T16:31:47Z
877332362,43.5691415,1.3102672,Pinpin,1685,1,5581117,2010-08-24T16:31:48Z
877332388,43.5561905,1.2999887,Pinpin,1685,1,5581117,2010-08-24T16:31:50Z
877332414,43.5689018,1.3037388,Pinpin,1685,1,5581117,2010-08-24T16:31:51Z
877332447,43.5633356,1.2987472,Pinpin,1685,1,5581117,2010-08-24T16:31:53Z
877332516,43.5658416,1.2879136,Pinpin,1685,1,5581117,2010-08-24T16:31:54Z
877332552,43.5645856,1.2790489,Pinpin,1685,1,5581117,2010-08-24T16:31:56Z
877332574,43.5694332,1.3004078,Pinpin,1685,1,5581117,2010-08-24T16:31:57Z
877332596,43.5623292,1.2820882,Pinpin,1685,1,5581117,2010-08-24T16:31:58Z
877332620,43.5677628,1.3015889,Pinpin,1685,1,5581117,2010-08-24T16:32:00Z
877332648,43.5596412,1.3121343,Pinpin,1685,1,5581117,2010-08-24T16:32:01Z
877332676,43.5621346,1.2831594,Pinpin,1685,1,5581117,2010-08-24T16:32:03Z
877332703,43.5648527,1.2950627,Pinpin,1685,1,5581117,2010-08-24T16:32:04Z
877332723,43.5372659,1.3026166,Pinpin,1685,1,5581117,2010-08-24T16:32:05Z
877332757,43.5598188,1.3007094,Pinpin,1685,1,5581117,2010-08-24T16:32:07Z
877332783,43.5585748,1.2489793,Pinpin,1685,1,5581117,2010-08-24T16:32:08Z
877332808,43.5652634,1.2787352,Pinpin,1685,1,5581117,2010-08-24T16:32:10Z
877332833,43.5675480,1.2906019,Pinpin,1685,1,5581117,2010-08-24T16:32:11Z
877332860,43.5606677,1.3117639,Pinpin,1685,1,5581117,2010-08-24T16:32:13Z
877332884,43.5639862,1.2915135,Pinpin,1685,1,5581117,2010-08-24T16:32:14Z
877332908,43.5610938,1.2772046,Pinpin,1685,1,5581117,2010-08-24T16:32:15Z
877332937,43.5587338,1.3080160,Pinpin,1685,1,5581117,2010-08-24T16:32:17Z
877332959,43.5499324,1.2711572,Pinpin,1685,1,5581117,2010-08-24T16:32:18Z
877332990,43.5648541,1.2813513,Pinpin,1685,1,5581117,2010-08-24T16:32:19Z
877333015,43.5270928,1.2899991,Pinpin,1685,1,5581117,2010-08-24T16:32:22Z
877333042,43.5668719,1.2747426,Pinpin,1685,1,5581117,2010-08-24T16:32:23Z
877333064,43.5638705,1.2829115,Pinpin,1685,1,5581117,2010-08-24T16:32:24Z
877333093,43.5580109,1.3054562,Pinpin,1685,1,5581117,2010-08-24T16:32:25Z
877333117,43.5526490,1.2970926,Pinpin,1685,1,5581117,2010-08-24T16:32:26Z
877333138,43.5604042,1.2944979,Pinpin,1685,1,5581117,2010-08-24T16:32:27Z
877333160,43.5376446,1.2863844,Pinpin,1685,1,5581117,2010-08-24T16:32:28Z
877333189,43.5384615,1.2826916,Pinpin,1685,1,5581117,2010-08-24T16:32:30Z
877333236,43.5657987,1.2870164,Pinpin,1685,1,5581117,2010-08-24T16:32:31Z
877333281,43.5706168,1.2915289,Pinpin,1685,1,5581117,2010-08-24T16:32:32Z
877333304,43.5665913,1.3063929,Pinpin,1685,1,5581117,2010-08-24T16:32:33Z
877333327,43.5645681,1.2848622,Pinpin,1685,1,5581117,2010-08-24T16:32:34Z
877333349,43.5724034,1.2968535,Pinpin,1685,1,5581117,2010-08-24T16:32:36Z
877333377,43.5660551,1.2775650,Pinpin,1685,1,5581117,2010-08-24T16:32:37Z
877333398,43.5680098,1.2874243,Pinpin,1685,1,5581117,2010-08-24T16:32:38Z
877333435,43.5693416,1.3099975,Pinpin,1685,1,5581117,2010-08-24T16:32:39Z
877333459,43.5588790,1.2925199,Pinpin,1685,1,5581117,2010-08-24T16:32:41Z
877333483,43.5502518,1.2699318,Pinpin,1685,1,5581117,2010-08-24T16:32:42Z
877333508,43.5658638,1.2870864,Pinpin,1685,1,5581117,2010-08-24T16:32:43Z
877333534,43.5661787,1.2859107,Pinpin,1685,1,5581117,2010-08-24T16:32:44Z
877333558,43.5695173,1.2855109,Pinpin,1685,1,5581117,2010-08-24T16:32:46Z
877333585,43.5666231,1.2863852,Pinpin,1685,1,5581117,2010-08-24T16:32:47Z
877333612,43.5542689,1.2992772,Pinpin,1685,1,5581117,2010-08-24T16:32:49Z
877333634,43.5778700,1.2899738,Pinpin,1685,1,5581117,2010-08-24T16:32:50Z
877333656,43.5586162,1.2999407,Pinpin,1685,1,5581117,2010-08-24T16:32:51Z
877333678,43.5649726,1.2777531,Pinpin,1685,1,5581117,2010-08-24T16:32:52Z
877333703,43.5619490,1.3078040,Pinpin,1685,1,5581117,2010-08-24T16:32:53Z
877333738,43.5472030,1.2845318,Pinpin,1685,1,5581117,2010-08-24T16:32:54Z
877333767,43.5667146,1.2696024,Pinpin,1685,1,5581117,2010-08-24T16:32:55Z
877333797,43.5678518,1.2981917,Pinpin,1685,1,5581117,2010-08-24T16:32:56Z
877333834,43.5806786,1.2855220,Pinpin,1685,1,5581117,2010-08-24T16:32:58Z
877333862,43.5713479,1.3100923,Pinpin,1685,1,5581117,2010-08-24T16:32:59Z
877333910,43.5609826,1.2907923,Pinpin,1685,1,5581117,2010-08-24T16:33:01Z
877333932,43.5750666,1.2932891,Pinpin,1685,1,5581117,2010-08-24T16:33:02Z
877333959,43.5629774,1.2780358,Pinpin,1685,1,5581117,2010-08-24T16:33:03Z
877333989,43.5623585,1.2949777,Pinpin,1685,1,5581117,2010-08-24T16:33:04Z
877334013,43.5618746,1.3058609,Pinpin,1685,1,5581117,2010-08-24T16:33:05Z
877334042,43.5615195,1.2891930,Pinpin,1685,1,5581117,2010-08-24T16:33:07Z
877334067,43.5655857,1.2853577,Pinpin,1685,1,5581117,2010-08-24T16:33:08Z
877334095,43.5702956,1.2909529,Pinpin,1685,1,5581117,2010-08-24T16:33:09Z
877334120,43.5602530,1.2845506,Pinpin,1685,1,5581117,2010-08-24T16:33:11Z
877334145,43.5570903,1.2504532,Pinpin,1685,1,5581117,2010-08-24T16:33:12Z
877334205,43.5668192,1.3003253,Pinpin,1685,1,5581117,2010-08-24T16:33:14Z
877334246,43.5371276,1.2813304,Pinpin,1685,1,5581117,2010-08-24T16:33:15Z
877334294,43.5621343,1.2874253,Pinpin,1685,1,5581117,2010-08-24T16:33:16Z
877334341,43.5604968,1.2520073,Pinpin,1685,1,5581117,2010-08-24T16:33:17Z
877334380,43.5628969,1.3073121,Pinpin,1685,1,5581117,2010-08-24T16:33:18Z
877334430,43.5697232,1.2921242,Pinpin,1685,1,5581117,2010-08-24T16:33:20Z
877334476,43.5611687,1.2895724,botdidier2020,870861,2,13797848,2012-11-08T14:03:29Z
877334535,43.5618164,1.3067000,Pinpin,1685,1,5581117,2010-08-24T16:33:22Z
877334585,43.5586109,1.2999451,Pinpin,1685,1,5581117,2010-08-24T16:33:24Z
877334640,43.5558115,1.2802163,Pinpin,1685,1,5581117,2010-08-24T16:33:25Z
877334681,43.5688813,1.2936416,Pinpin,1685,1,5581117,2010-08-24T16:33:26Z
877334731,43.5652566,1.2683844,Pinpin,1685,1,5581117,2010-08-24T16:33:28Z
877334784,43.5623439,1.3131265,Pinpin,1685,1,5581117,2010-08-24T16:33:29Z
877334828,43.5598940,1.3091244,Pinpin,1685,1,5581117,2010-08-24T16:33:30Z
877334878,43.5585512,1.2852995,Pinpin,1685,1,5581117,2010-08-24T16:33:32Z
877334928,43.5591482,1.2903872,Pinpin,1685,1,5581117,2010-08-24T16:33:33Z
877334976,43.5420056,1.3030258,Pinpin,1685,1,5581117,2010-08-24T16:33:34Z
877335024,43.5656272,1.2784651,Pinpin,1685,1,5581117,2010-08-24T16:33:35Z
877335076,43.5551123,1.3092671,Pinpin,1685,1,5581117,2010-08-24T16:33:36Z
877335137,43.5682355,1.2985955,Pinpin,1685,1,5581117,2010-08-24T16:33:37Z
877335222,43.5682388,1.2823273,Pinpin,1685,1,5581117,2010-08-24T16:33:39Z
877335280,43.5655614,1.2881722,Pinpin,1685,1,5581117,2010-08-24T16:33:40Z
877335339,43.5696280,1.2895210,Pinpin,1685,1,5581117,2010-08-24T16:33:41Z
877335406,43.5656799,1.3076915,Pinpin,1685,1,5581117,2010-08-24T16:33:43Z
877335460,43.5705350,1.2915366,Pinpin,1685,1,5581117,2010-08-24T16:33:44Z
877335497,43.5617801,1.3001289,Pinpin,1685,1,5581117,2010-08-24T16:33:46Z
877335551,43.5697947,1.2984030,Pinpin,1685,1,5581117,2010-08-24T16:33:47Z
877335601,43.5689259,1.2797581,Pinpin,1685,1,5581117,2010-08-24T16:33:48Z
877335654,43.5760702,1.2905703,Pinpin,1685,1,5581117,2010-08-24T16:33:50Z
877335704,43.5548509,1.3093291,Pinpin,1685,1,5581117,2010-08-24T16:33:51Z
877335751,43.5515322,1.2772101,Pinpin,1685,1,5581117,2010-08-24T16:33:52Z
877335799,43.5586592,1.2830775,Pinpin,1685,1,5581117,2010-08-24T16:33:53Z
877335846,43.5560058,1.2925157,Pinpin,1685,1,5581117,2010-08-24T16:33:54Z
877335887,43.5699783,1.2823557,Pinpin,1685,1,5581117,2010-08-24T16:33:56Z
877335914,43.5602883,1.2996124,Pinpin,1685,1,5581117,2010-08-24T16:33:57Z
877335958,43.5340003,1.2805198,Pinpin,1685,1,5581117,2010-08-24T16:33:58Z
877336019,43.5671516,1.2997621,Pinpin,1685,1,5581117,2010-08-24T16:34:00Z
877336068,43.5565449,1.3052838,Pinpin,1685,1,5581117,2010-08-24T16:34:01Z
877336108,43.5358349,1.2884507,Pinpin,1685,1,5581117,2010-08-24T16:34:02Z
877336168,43.5757293,1.2926223,Pinpin,1685,1,5581117,2010-08-24T16:34:04Z
877336217,43.5675243,1.2934701,Pinpin,1685,1,5581117,2010-08-24T16:34:05Z
877336274,43.5617843,1.2746769,Pinpin,1685,1,5581117,2010-08-24T16:34:07Z
877336309,43.5515587,1.2975557,Pinpin,1685,1,5581117,2010-08-24T16:34:08Z
877336350,43.5640378,1.2964805,Pinpin,1685,1,5581117,2010-08-24T16:34:10Z
877336403,43.5960158,1.2805258,Pinpin,1685,1,5581117,2010-08-24T16:34:11Z
877336461,43.5527769,1.2502327,Pinpin,1685,1,5581117,2010-08-24T16:34:13Z
877336504,43.5633269,1.2794545,Pinpin,1685,1,5581117,2010-08-24T16:34:14Z
877336574,43.5534589,1.3113180,Pinpin,1685,1,5581117,2010-08-24T16:34:15Z
877336626,43.5654156,1.2941803,Pinpin,1685,1,5581117,2010-08-24T16:34:17Z
877336677,43.5604645,1.2868416,Pinpin,1685,1,5581117,2010-08-24T16:34:18Z
877336712,43.5608167,1.2996640,Pinpin,1685,1,5581117,2010-08-24T16:34:19Z
877336749,43.5593148,1.2785274,Pinpin,1685,1,5581117,2010-08-24T16:34:20Z
877336795,43.5665382,1.3013983,Pinpin,1685,1,5581117,2010-08-24T16:34:22Z
877336838,43.5610477,1.2811948,Pinpin,1685,1,5581117,2010-08-24T16:34:23Z
877336907,43.5699513,1.2831594,Pinpin,1685,1,5581117,2010-08-24T16:34:24Z
877336980,43.5662707,1.2777409,Pinpin,1685,1,5581117,2010-08-24T16:34:26Z
877337026,43.5647209,1.2785929,Pinpin,1685,1,5581117,2010-08-24T16:34:27Z
877337068,43.5704773,1.2982159,Pinpin,1685,1,5581117,2010-08-24T16:34:29Z
877337120,43.5726684,1.3013885,Pinpin,1685,1,5581117,2010-08-24T16:34:30Z
877337162,43.5718962,1.2978732,Pinpin,1685,1,5581117,2010-08-24T16:34:32Z
877337210,43.5616790,1.2957794,Pinpin,1685,1,5581117,2010-08-24T16:34:34Z
877337272,43.5570651,1.2503534,Pinpin,1685,1,5581117,2010-08-24T16:34:35Z
877337322,43.5602084,1.2765862,Pinpin,1685,1,5581117,2010-08-24T16:34:37Z
877337382,43.5546525,1.2939599,Pinpin,1685,1,5581117,2010-08-24T16:34:39Z
877337450,43.5573915,1.3092497,Pinpin,1685,1,5581117,2010-08-24T16:34:41Z
877337532,43.5666822,1.2764346,Pinpin,1685,1,5581117,2010-08-24T16:34:43Z
877337577,43.5660756,1.2763324,Pinpin,1685,1,5581117,2010-08-24T16:34:45Z
877337634,43.5702408,1.2838945,Pinpin,1685,1,5581117,2010-08-24T16:34:47Z
877337677,43.5794993,1.2887191,Pinpin,1685,1,5581117,2010-08-24T16:34:49Z
877337721,43.5580962,1.3092928,Pinpin,1685,1,5581117,2010-08-24T16:34:51Z
877337766,43.5604963,1.3037975,Pinpin,1685,1,5581117,2010-08-24T16:34:53Z
877337816,43.5494877,1.2715222,Pinpin,1685,1,5581117,2010-08-24T16:34:55Z
877337860,43.5563713,1.3044701,Pinpin,1685,1,5581117,2010-08-24T16:34:56Z
877337905,43.5662602,1.2796506,Pinpin,1685,1,5581117,2010-08-24T16:34:58Z
877337952,43.5668970,1.2704512,Pinpin,1685,1,5581117,2010-08-24T16:34:59Z
877338004,43.5675466,1.2993951,Pinpin,1685,1,5581117,2010-08-24T16:35:01Z
877338056,43.5654800,1.2939673,Pinpin,1685,1,5581117,2010-08-24T16:35:03Z
877338132,43.5717871,1.3096127,Pinpin,1685,1,5581117,2010-08-24T16:35:05Z
877338191,43.5637585,1.2983380,Pinpin,1685,1,5581117,2010-08-24T16:35:08Z
877338245,43.5641252,1.2826974,Pinpin,1685,1,5581117,2010-08-24T16:35:10Z
877338303,43.5527165,1.2806515,Pinpin,1685,1,5581117,2010-08-24T16:35:12Z
877338370,43.5567520,1.3112757,Pinpin,1685,1,5581117,2010-08-24T16:35:14Z
877338428,43.5639783,1.2968888,Pinpin,1685,1,5581117,2010-08-24T16:35:16Z
877338496,43.5601906,1.2508665,Pinpin,1685,1,5581117,2010-08-24T16:35:18Z
877338532,43.5595259,1.3109939,Pinpin,1685,1,5581117,2010-08-24T16:35:19Z
877338580,43.5540814,1.2964606,Pinpin,1685,1,5581117,2010-08-24T16:35:21Z
877338632,43.5661578,1.2785013,Pinpin,1685,1,5581117,2010-08-24T16:35:22Z
877338690,43.5691592,1.2802964,Pinpin,1685,1,5581117,2010-08-24T16:35:24Z
877338731,43.5608151,1.2770341,Pinpin,1685,1,5581117,2010-08-24T16:35:25Z
877338772,43.5657154,1.2951884,Pinpin,1685,1,5581117,2010-08-24T16:35:26Z
877338829,43.5825322,1.2852046,botdidier2020,870861,2,13797848,2012-11-08T14:03:29Z
877338880,43.5534691,1.3009846,Pinpin,1685,1,5581117,2010-08-24T16:35:29Z
877338925,43.5604310,1.3034798,Pinpin,1685,1,5581117,2010-08-24T16:35:31Z
877338985,43.5662983,1.2686665,Pinpin,1685,1,5581117,2010-08-24T16:35:32Z
877339051,43.5636334,1.3001206,Pinpin,1685,1,5581117,2010-08-24T16:35:34Z
877339108,43.5578883,1.3053001,Pinpin,1685,1,5581117,2010-08-24T16:35:35Z
877339170,43.5605706,1.2618296,Pinpin,1685,1,5581117,2010-08-24T16:35:37Z
877339219,43.5665570,1.2676712,Pinpin,1685,1,5581117,2010-08-24T16:35:38Z
877339274,43.5586749,1.3109334,Pinpin,1685,1,5581117,2010-08-24T16:35:39Z
877339320,43.5577246,1.3139905,Pinpin,1685,1,5581117,2010-08-24T16:35:40Z
877339360,43.5552680,1.2554812,Pinpin,1685,1,5581117,2010-08-24T16:35:42Z
877339404,43.5521085,1.2491065,Pinpin,1685,1,5581117,2010-08-24T16:35:43Z
877339485,43.5607136,1.2994922,Pinpin,1685,1,5581117,2010-08-24T16:35:44Z
877339575,43.5658192,1.2691439,Pinpin,1685,1,5581117,2010-08-24T16:35:46Z
877339653,43.5671808,1.3100171,Pinpin,1685,1,5581117,2010-08-24T16:35:47Z
877339706,43.5639968,1.2951329,Pinpin,1685,1,5581117,2010-08-24T16:35:48Z
877339766,43.5693855,1.2800593,Pinpin,1685,1,5581117,2010-08-24T16:35:50Z
877339813,43.5613710,1.2742704,Pinpin,1685,1,5581117,2010-08-24T16:35:51Z
877339855,43.5545450,1.3116434,Pinpin,1685,1,5581117,2010-08-24T16:35:53Z
877339900,43.5543888,1.2818289,Pinpin,1685,1,5581117,2010-08-24T16:35:54Z
877339951,43.5635186,1.3073442,Pinpin,1685,1,5581117,2010-08-24T16:35:56Z
877340003,43.5760190,1.2910746,Pinpin,1685,1,5581117,2010-08-24T16:35:57Z
877340066,43.5607309,1.3086642,Pinpin,1685,1,5581117,2010-08-24T16:35:59Z
877340121,43.5651359,1.2993934,Pinpin,1685,1,5581117,2010-08-24T16:36:01Z
877340177,43.5536153,1.2783320,botdidier2020,870861,2,13797848,2012-11-08T14:03:29Z
877340214,43.5520251,1.2469563,Pinpin,1685,1,5581117,2010-08-24T16:36:04Z
877340263,43.5645388,1.3028471,Pinpin,1685,1,5581117,2010-08-24T16:36:05Z
877340326,43.5567465,1.3049046,Pinpin,1685,1,5581117,2010-08-24T16:36:07Z
877340380,43.5962966,1.2955864,Pinpin,1685,1,5581117,2010-08-24T16:36:08Z
877340432,43.5536494,1.2980238,Pinpin,1685,1,5581117,2010-08-24T16:36:09Z
877340479,43.5562775,1.3129855,Pinpin,1685,1,5581117,2010-08-24T16:36:11Z
877340533,43.5695379,1.2892928,Pinpin,1685,1,5581117,2010-08-24T16:36:12Z
877340576,43.5589856,1.3089828,Pinpin,1685,1,5581117,2010-08-24T16:36:14Z
877340617,43.5679385,1.2865772,Pinpin,1685,1,5581117,2010-08-24T16:36:15Z
877340671,43.5585004,1.2756284,Pinpin,1685,1,5581117,2010-08-24T16:36:16Z
877340756,43.5593201,1.3112217,Pinpin,1685,1,5581117,2010-08-24T16:36:19Z
877340805,43.5705212,1.3013350,Pinpin,1685,1,5581117,2010-08-24T16:36:20Z
877340849,43.5658628,1.2653122,Pinpin,1685,1,5581117,2010-08-24T16:36:21Z
877340894,43.5667271,1.3086966,Pinpin,1685,1,5581117,2010-08-24T16:36:23Z
877340936,43.5730685,1.3001995,Pinpin,1685,1,5581117,2010-08-24T16:36:24Z
